33.73,72.33,0,FALSE
33.66,72.33,0,FALSE
33.55,72.34,0,FALSE
33.69,72.41,0,FALSE
33.8,72.56,0,FALSE
33.62,72.34,0,FALSE
33.66,72.58,0,FALSE
33.82,72.56,0,FALSE
33.93,72.09,0,FALSE
33.73,72.43,0,FALSE
33.64,72.41,0,FALSE
33.8,72.46,0,FALSE
33.89,71.95,0,FALSE
33.69,72.58,0,FALSE
33.62,72.51,0,FALSE
33.77,72.48,0,FALSE
33.84,72.29,0,FALSE
33.75,72.22,0,FALSE
33.69,72.71,0,FALSE
33.91,72.36,0,FALSE
33.88,72.41,0,FALSE
33.77,72.42,0,FALSE
33.64,71.96,0,FALSE
33.84,72.22,0,FALSE
33.88,72.17,0,FALSE
33.6,73.45,0,FALSE
33.82,72.16,0,FALSE
33.82,72.36,0,FALSE
33.86,72.38,0,FALSE
33.75,72.24,0,FALSE
33.84,72.4,0,FALSE
33.91,72.05,0,FALSE
33.84,72.05,0,FALSE
33.68,72.34,0,FALSE
33.82,72.11,0,FALSE
33.89,72.02,0,FALSE
33.86,72,0,FALSE
33.66,71.78,0,FALSE
33.77,72.53,0,FALSE
33.95,72.21,0,FALSE
33.8,72.32,0,FALSE
33.69,72.05,0,FALSE
33.75,72.27,0,FALSE
33.77,72.14,0,FALSE
33.78,72.45,0,FALSE
33.71,72.16,0,FALSE
33.66,71.91,0,FALSE
33.97,72.27,0,FALSE
33.82,72.25,0,FALSE
33.66,72.73,0,FALSE
33.88,72.04,0,FALSE
33.97,72.45,0,FALSE
33.91,71.88,0,FALSE
33.71,72.18,0,FALSE
33.91,71.94,0,FALSE
34.04,71.98,0,FALSE
33.82,72.09,0,FALSE
33.84,71.92,0,FALSE
33.84,71.74,0,FALSE
33.95,72.22,0,FALSE
33.91,72.15,0,FALSE
33.69,71.98,0,FALSE
33.91,72,0,FALSE
33.91,71.97,0,FALSE
33.86,72.03,0,FALSE
33.84,72.13,0,FALSE
33.91,72,0,FALSE
33.89,71.68,0,FALSE
33.82,72.12,0,FALSE
33.75,72.08,0,FALSE
33.93,71.83,0,FALSE
33.91,71.77,0,FALSE
33.73,72.04,0,FALSE
33.78,72.07,0,FALSE
33.8,72.03,0,FALSE
33.98,71.98,0,FALSE
33.75,71.58,0,FALSE
33.68,72.13,0,FALSE
33.82,72.25,0,FALSE
33.88,72.1,0,FALSE
33.73,72.08,0,FALSE
33.68,72.24,0,FALSE
33.82,72.04,0,FALSE
33.86,71.87,0,FALSE
33.82,71.8,0,FALSE
33.86,71.9,0,FALSE
33.82,72.11,0,FALSE
33.93,72.11,0,FALSE
33.71,72.05,0,FALSE
33.62,72.09,0,FALSE
33.73,71.91,0,FALSE
33.86,72.01,0,FALSE
33.69,72,0,FALSE
33.64,71.99,0,FALSE
33.8,71.81,0,FALSE
33.78,72.03,0,FALSE
33.64,72.03,0,FALSE
33.75,72.38,0,FALSE
33.73,72.15,0,FALSE
33.98,72.01,0,FALSE
33.66,71.69,0,FALSE
33.71,72.03,0,FALSE
33.8,73.7,0,FALSE
33.75,72.06,0,FALSE
33.71,72.26,0,FALSE
33.73,72.23,0,FALSE
33.8,72.18,0,FALSE
33.8,72.34,0,FALSE
33.59,72.21,0,FALSE
33.77,72.04,0,FALSE
33.86,72.07,0,FALSE
33.86,72.1,0,FALSE
33.62,72.16,0,FALSE
33.68,72.33,0,FALSE
33.89,72.25,0,FALSE
33.82,71.92,0,FALSE
33.66,72.21,0,FALSE
33.66,72.2,0,FALSE
33.8,73.02,0,FALSE
33.78,72.09,0,FALSE
33.57,72.5,0,FALSE
33.77,72.24,0,FALSE
33.84,71.94,0,FALSE
33.71,74.57,0,FALSE
33.77,72.35,0,FALSE
33.66,71.96,0,FALSE
33.88,72.36,0,FALSE
33.82,72.02,0,FALSE
33.62,72.5,0,FALSE
33.71,72.2,0,FALSE
33.77,71.79,0,FALSE
33.75,72.21,0,FALSE
33.68,72.19,0,FALSE
33.75,71.72,0,FALSE
33.88,71.96,0,FALSE
33.77,72.2,0,FALSE
33.62,71.96,0,FALSE
33.82,72.34,0,FALSE
33.89,72.05,0,FALSE
33.69,72.19,0,FALSE
33.73,71.85,0,FALSE
33.82,71.44,0,FALSE
33.86,71.89,0,FALSE
33.73,71.73,0,FALSE
33.62,71.97,0,FALSE
33.77,71.91,220.31,FALSE
33.88,72.13,0,FALSE
33.69,72.1,0,FALSE
33.62,72.04,0,FALSE
33.71,72.36,0,FALSE
33.86,72.12,0,FALSE
33.68,71.94,0,FALSE
33.71,71.92,0,FALSE
33.8,72.3,0,FALSE
33.77,71.95,0,FALSE
33.73,71.99,0,FALSE
33.69,71.86,0,FALSE
33.8,71.91,0,FALSE
33.88,72.22,0,FALSE
33.66,71.98,0,FALSE
33.62,72.12,0,FALSE
33.73,72.73,0,FALSE
33.8,71.29,0,FALSE
33.59,71.7,0,FALSE
33.55,71.99,0,FALSE
33.68,72.29,0,FALSE
33.68,72.29,0,FALSE
33.55,72.13,0,FALSE
33.59,72.19,0,FALSE
33.51,72.22,0,FALSE
33.62,71.88,0,FALSE
30.9,53.1,0,FALSE
30.92,54.54,0,FALSE
30.92,54.24,421.88,FALSE
30.94,53.87,0.01,FALSE
30.88,54.04,0,FALSE
30.77,54.04,0,FALSE
30.88,54.12,0,FALSE
30.77,53.64,0,FALSE
31.12,53.68,0,FALSE
31.03,53.96,0,FALSE
31.13,53.74,0,FALSE
31.21,53.51,0,FALSE
32.04,53.13,0,FALSE
32.04,53.29,0,FALSE
32.05,53.05,0,FALSE
32,53.22,0,FALSE
32.09,52.81,0,FALSE
32.07,52.54,0,FALSE
32.13,53.07,0,FALSE
32.2,52.5,0,FALSE
32.13,52.71,0,FALSE
32.18,52.62,0,FALSE
32.16,52.75,0,FALSE
32.27,52.84,0,FALSE
32.2,52.11,0,FALSE
32.2,52.7,0,FALSE
32.27,52.65,0,FALSE
32.32,52.23,0,FALSE
32.25,52.03,0,FALSE
32.34,51.93,0,FALSE
32.38,52.29,0,FALSE
32.4,52.44,0,FALSE
32.52,52.12,0,FALSE
32.47,51.81,0,FALSE
32.52,51.84,0,FALSE
32.45,51.69,0,FALSE
32.47,52.03,0,FALSE
32.5,51.15,0,FALSE
32.41,53.64,0,FALSE
32.52,51.48,0,FALSE
32.49,51.39,0,FALSE
32.45,51.7,0,FALSE
32.49,51.27,0,FALSE
32.58,51.17,0,FALSE
32.47,51,0,FALSE
32.47,50.76,0,FALSE
32.56,51.14,0,FALSE
32.5,50.97,0,FALSE
32.58,51.03,0,FALSE
32.65,50.84,0,FALSE
32.63,50.79,0,FALSE
32.69,51.14,0,FALSE
32.63,50.76,0,FALSE
32.65,50.92,0,FALSE
32.61,51.11,0,FALSE
32.61,51.07,0,FALSE
32.76,50.85,0,FALSE
32.72,50.61,0,FALSE
32.61,49.72,0,FALSE
32.34,49.49,0,FALSE
32.43,49.59,0,FALSE
32.34,49.55,0,FALSE
32.31,49.54,0,FALSE
32.27,49.31,0,FALSE
